delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5
0x621bcfaa87ba0b7c57ca49e1bb1a8b917c34ed2f,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3fae41d2b47f67695803930f304245ce1504d6e6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x46858c3eaf2abf84ab148d02759d9f64f4a77917,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3e7f17bb6057541d37656a4787646719a38f47e5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa1a023649060d65538633eb2005630faa778fbf5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x32c2741dc6621ccd32d868727be74dcdc7ab332f,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2013804fa21c14738b6453c55662d30647eaed33,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x67cef7cce7803a7537ca4a2a7aa54b5dd577debb,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb75a10e39ab70342c59419317edab60b05a5730f,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x63ff71a37d0c732e2b8e1777e38d79c1307bfa9e,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5d3f52a1e7bb4d7fd8e5aeef5e8e5420b6edac28,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xee634fac59048a680b38837ae13c73748ad10dd9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xde65efd2d2ddadfd24493713383d2b8664fda195,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x09dc47c3c21a11f41e25a058c1dfc07951661c22,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x88b96064bbfdf8acaeb2cd798f9d7f4f783de034,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe22ff5e72f1e57e912a09c3e7acaf1e3841208a6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xffa13daf5b32e44758a5c4882f4df2612c0311b2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdb4413969266625260b564685caaa101978406b5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x170f795e76d49659c17f3f97af5a83b877528192,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x63e33447838b9025e5cfdb35d4acc12a38342614,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x613231d6101fb5539bebae1fa4b02c26f980a437,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc67498ce2bc7da7c89d8df7e23c54ccea1bf8de8,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x414da4dbc1a4271452cb779f1a01d6ba5f36bee1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf8d901bc734557fdb2c42f787cc72ec2f0f08b73,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdbb6c32c5cc886f95bba73c9c891799f4d767046,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfae66197845035fb43dc94dea259101c2ab618f5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8ee67d9976dd7059b36efce382c691ad51897312,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb2a0e4aacce3b5f1364ccdae92ce26002e7b3dc1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8cb36d75060233653775466518fb349987976bf1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc651d683af2ddb54e59c6977d3a411b911ea881f,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1e9f01efeecc1d88769c7a56ffc182414930417a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1e87c294a8b254a0981b9040bca52ce3bc9caadb,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd4022d7189870ed5ca8e4c8fdf1a0a8b526fca5a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeca03df9971f0c222bbd250a3f744383de34eab7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0be681550e1042d5ef24891f51d92588b625c58c,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9d3b27dd4532ce6d1ac770d09530c57019f41ada,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbdf2657ffc1fadfd73cf0a8cde95d50b62d3df8c,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x268f2ae2033833a7a455c50cbde3d128661a2430,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xff92bdb2da8700f2ca50257522321e3521105c30,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd9077d06b15c7252d42e0a6b0e74d2b71190aa9c,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1b0fecdfce879337c3e97bd199085541c9a432df,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc4e5bf33d46a2f02d2375d5435747c4e731becac,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe1049ae1c92ca090e02894f69f030d81b3eec034,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x75c38e5ac4f4f9f2651b7d16f8f2f1c9978cee05,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3f9e89702a0abf1809fa26df3c7e1f747be8b6bb,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x39b732a6959ea2f77f7186be2290b3390c07077a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x16be67cb422bdc837819829b52128271aef95faa,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x24907c58e080f2a9d1f31f25d555aa3d5a5e3419,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x469274f1295efc407077dade5912cfe1c29e220b,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x25881f4715e6a044b246a23ae79e072ee48b067e,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1795c5d51eadd1d85482467d25da72223c0d8413,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x932b4727de5226c29d23404c556267a7aab205d0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb6af51907c14a1e9505b6d5c277ec8496cd59faa,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe315fdde262094069b736d41500323a2c4322426,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeefb745e597f887d6d1cf4e474134c6e71c06fb9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd3b382de5a8c25837ffb79ca494d763db6556292,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfc397502e11b8e08935df2295ecb8a79d2122975,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb71fb919489092f5262cc39235f1bd18f728dd4b,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1a9308446118eaacf93fb6d1f54ffd5defa18f8a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4dd617dfed837bda0e0a2f59538d43793ad16ae4,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbfc9d96bcd9be0b797eb5a6eaba471d3a638264b,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3f9eef3aed65b28f39fba447a400dbed8c234bd6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x57c4adbdd883b1cf5ada1d18ef221583b636018d,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xefe13a809a85fab621b4844f1394362c863d73b4,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb6e6240b08ee1ad523eec73caee2998d14a4d143,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8b7d031fb0d8aab5a985583c6c56c4fffab27ee7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x40107380f376385028cc610a3a55069fb75cd484,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x80cc360fcf3e7e57c233b8cee78b531ee33f59a6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x551b6d337c8c689a66dfdc29373ef562f61f9b63,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa92ed83b6d4fd3bf83e95000d569df1d3d787b19,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x48429ccd7a2affb507a680a557f250ff5df0bb40,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa31d71c192172b6828e22b2ebb232083ee771fa4,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc1281cb50e5219fea5e71b751d2ab178dcf390d0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x14b1692fc3bf6464fce0d1979a3e27e6f809c750,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe84ade0161227496ab4ef214888b572ccf8e1370,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x029b317b115dc4a40cb4774069e69c40705e0e2a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x052a0944e2cde30acda3b9f4f6c1f096c52ee501,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x50cfc00594c4e2833771bf321b9b99b3777526e6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x420c44a78408105a639db060ee932b675b48c7e0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfb9fdb89cdd1bef05e6b33631af914948e1b33ac,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x43884ed1a24846bd7964e1f6eae51670c13bfcb4,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa976bbd266619f4d040e98a9d272f69f910046b7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x916b601e00a4a369a0f02d0baa5e46aa04b0b818,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5c5f9544d594a154ec44066c432af7577dd8c85e,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x835dbd8ec14d1ffc3ebdbd02d989f2ceb0c3a640,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf23f9c10d1559885dabee67c59c4554e6152697b,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x18c12986c2586ceeba256b99ea443c519d868cf2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8e43e89d6dc053b4cdd54410466e5fa86b5be767,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x772549cd8458637bc695b2c791354536b99c9f30,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x32d40ef4928efbcdc135b3359dfc4ec66ee4cecc,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x08536d6f67d8b315efe8a9f3526a8934885369e2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x54ba9264de0453094b413691fa8e0c7905ea4330,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x97e581477e0ddbe16b6b742155d2198a196d4295,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x95ac44f10e0b4baf7a733bf0ff84a19d255ca97b,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x50d52d86458f73005858a9345cf4ce89e5a6f410,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x24f68d209d64f97ac8520b4685a4c9038818426f,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x27fae987f304afa9f2ff10f48e9d8e90eb05a7df,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x17b2c6dc3d2f5faead8135addae008755092a9ee,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc483134f2403dcd837764d0eb1eef929c50fea17,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa01d0569f6d0300dbd95c7fb8e1d120f1739548a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x98905d8b65a24bce11d2915c9a5c526e62f80000,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x12ac3826f927aff94d2cced1271730b21a9e000a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x60a5ae1bcb713712a2d88c1b86e8309d845aa5d3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5e8a916c25e5beae829df81c1a97d6019acbb733,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa4ce5470a3854a2840e970d51de7810e65417b71,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9e8073406ce51835e9a61398bed71640ce6cc258,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3454802ba66bebb46963a63b77c4de0ea1c59f61,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb90778d56ad6a6912cbecf95ca4c88917b8c01a8,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7ced702ba669707ebed62afe80e4430610261334,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xad191bc8b3fb3d8bfbdc9c6b0df5a1ff34c32b41,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x25b6e4f0dce0443723186652fbdaa205870a00d3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd90eae967af1aa908c10b4311b048546a6d17073,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf17c47184f1dfb814859336d5d802b27dc0bf31a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x70522079447b80da4981dac3c1dc6a5840f3c2ef,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2007b11534986215fad4e8e8f6fad05d1f5aecca,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6ff83661a6cef89dee975ad9a14ce1222ca1e453,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2272a50b1cc4a57611f53fbc86775cc767625632,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x12936f85ee62137106cf6d4ddde949461153c9e4,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x33a9456dd128f493992a52fc0410b828baf30827,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x16e315e37cdeda413d22a6899fff67a4b001d91b,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc6d498a4e901d795fc675d6b63a6b67b4ab42455,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x21ef6e5fa74c6f2188dc50bb603b361211ebd895,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe87780078190746b19b2226217b61415bd737b80,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x642a3abd24aa17923b1aa6fc3d8e00705f353cc0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x57c4ea109b8633066a01b676dcc8216461fce588,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xae61d06c4838f0f3ad10adb5db7ef1d04e5e26e2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x54b1cf34a20276af6dbdf5159c35860bad75652e,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8cf60ac286b61aba291a31223e1c5902c827f611,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x099500598f7b16cadc124775bdd36db354ede1b7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x46ecf089877dd0d0d58e5ec3d1dcabf7fd867815,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb231aa4c117b16772b642b4e58a10b4191ff9ba2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6656c1fc1d79b522bba854035bf25d12d42fdae2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa0c03883b740d7414a4dbd222a55cea050f34ca7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x79c078b7018f312d7ad50ed227a80a3f3a0c17a7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0184184dcebddc6342887260a643b72947c2d7e3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x90473b2787912d203c11a6c00cb6d63394e9e888,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd7022181e57473f7e7d3242c14a42cd04abf4f7d,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8e6176872825112c370ddd10d22c636254264fae,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf33e217ee0bbf892aaa44af2592154e94bdb0326,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x229bc9afe9d1743ba0a2f929ff2e4e0184866f11,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5ac0cb943477c5d40ff755987640218fe97cc18d,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x504531f4ec1c31b17db25dadb3a9ffdf59244e45,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x75ee6383aa33f9c848c99631b610eaa01a96bb1f,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x760b3869b79e7697f16cdaacffc2aaff106f3e39,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x758e44f1edb716d40ea20a7f784feb5e392ac712,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x13ce8432fabff9cee12a3ca889b55e3902ce283d,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4d38a9b5f8cbcaeb450a9cd6d96d031626178d4e,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x630f1130ddc936da8fde5bc0df24c878019fc339,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x21a790b9b3625eb0feddde50ae445ea7abb85646,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x40ff38496e4d7af91a737d0384c4840a54a6b877,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa5836a1f1b6dbd88248f960cd83dcb2bde1c92ae,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd28bf17c6b194a0aa6db97afb5c6781fc96c3fec,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3d7dc92335b9af5dbf17823d24dac6b8ccab9e52,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd6aea0120d585e8b4e71c3615b5f34094ca2e6c7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1a6e0306e3d8b32ce91f596293034b3a16e4a45d,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x55fd313b14834cfb86aa9579aae72fa06c4de8ee,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5ece1adeb045b45f1089abfed307919c5689a4b8,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb7c575c5e12d6c6c51b31b69553cf262dd2d4e6a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe780c4871a4ddfe42c29d204d110854729fc7bfe,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8c3f530002fce9828883e813f8c0031ec79a024c,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xea9f106172697e3e363f9f4b292f73b1217b2a88,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8c0c4f61a7d2f7dd533d0e9337ca83428afe74c9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x92ebaeaafc28c9b2bf5dd6319be801ed933a3ca1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9ee9d8a87a61e3e878c98ea4ce3cc0dfee3caa1e,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x04979ea6d66505ee96d0a0ca26d5dbf98614d598,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xccd12284a92110d1f8b0f3d11be8b4726a54bf38,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6f703c70758bd51fa9e1d646cb24fae199ac3d04,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9f5b8bb9b15990749e762e436328152a441e9b79,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x00245ef58f027d3f4d6ec8bd578ba43a0a1d17ab,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x35c9b0c077c55b8fc6d5e90294a351486b2558c3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xcb7e797c81e402448939d8a0b1427d394cbfe18a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbea32ded2d3a3fb9ae532fd66a5a53b6e02eeb6a,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa196c9a7d4c5bae6e7f6bec1a5af7ea9a4cac2ef,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6f4a1938b1006413849a2978e1bb01feb006e9ae,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x955712f401a0cfbc11017d8a819dbacba12657e5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4e7b261ef1f2f866f4394474f943b86fdf388970,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x70d50a6c1b9ffef3720b73e06a15bd326f688111,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x60d24bc5f2e95b082fe62669e24c1dcf2513dc21,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x217a099ee8718521d8a7e695e1ce53ba9aa24f60,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
